    -1.435000000,    -0.570000000,     0.000000000,
     1.435000000,    -0.570000000,     0.000000000,
    -1.425034722,    -0.570000000,     0.000000000,
    -1.415069444,    -0.570000000,     0.000000000,
    -1.405104167,    -0.570000000,     0.000000000,
    -1.395138889,    -0.570000000,     0.000000000,
    -1.385173611,    -0.570000000,     0.000000000,
    -1.375208333,    -0.570000000,     0.000000000,
    -1.365243056,    -0.570000000,     0.000000000,
    -1.355277778,    -0.570000000,     0.000000000,
    -1.345312500,    -0.570000000,     0.000000000,
    -1.335347222,    -0.570000000,     0.000000000,
    -1.325381944,    -0.570000000,     0.000000000,
    -1.315416667,    -0.570000000,     0.000000000,
    -1.305451389,    -0.570000000,     0.000000000,
    -1.295486111,    -0.570000000,     0.000000000,
    -1.285520833,    -0.570000000,     0.000000000,
    -1.275555556,    -0.570000000,     0.000000000,
    -1.265590278,    -0.570000000,     0.000000000,
    -1.255625000,    -0.570000000,     0.000000000,
    -1.245659722,    -0.570000000,     0.000000000,
    -1.235694444,    -0.570000000,     0.000000000,
    -1.225729167,    -0.570000000,     0.000000000,
    -1.215763889,    -0.570000000,     0.000000000,
    -1.205798611,    -0.570000000,     0.000000000,
    -1.195833333,    -0.570000000,     0.000000000,
    -1.185868056,    -0.570000000,     0.000000000,
    -1.175902778,    -0.570000000,     0.000000000,
    -1.165937500,    -0.570000000,     0.000000000,
    -1.155972222,    -0.570000000,     0.000000000,
    -1.146006944,    -0.570000000,     0.000000000,
    -1.136041667,    -0.570000000,     0.000000000,
    -1.126076389,    -0.570000000,     0.000000000,
    -1.116111111,    -0.570000000,     0.000000000,
    -1.106145833,    -0.570000000,     0.000000000,
    -1.096180556,    -0.570000000,     0.000000000,
    -1.086215278,    -0.570000000,     0.000000000,
    -1.076250000,    -0.570000000,     0.000000000,
    -1.066284722,    -0.570000000,     0.000000000,
    -1.056319444,    -0.570000000,     0.000000000,
    -1.046354167,    -0.570000000,     0.000000000,
    -1.036388889,    -0.570000000,     0.000000000,
    -1.026423611,    -0.570000000,     0.000000000,
    -1.016458333,    -0.570000000,     0.000000000,
    -1.006493056,    -0.570000000,     0.000000000,
    -0.996527778,    -0.570000000,     0.000000000,
    -0.986562500,    -0.570000000,     0.000000000,
    -0.976597222,    -0.570000000,     0.000000000,
    -0.966631944,    -0.570000000,     0.000000000,
    -0.956666667,    -0.570000000,     0.000000000,
    -0.946701389,    -0.570000000,     0.000000000,
    -0.936736111,    -0.570000000,     0.000000000,
    -0.926770833,    -0.570000000,     0.000000000,
    -0.916805556,    -0.570000000,     0.000000000,
    -0.906840278,    -0.570000000,     0.000000000,
    -0.896875000,    -0.570000000,     0.000000000,
    -0.886909722,    -0.570000000,     0.000000000,
    -0.876944444,    -0.570000000,     0.000000000,
    -0.866979167,    -0.570000000,     0.000000000,
    -0.857013889,    -0.570000000,     0.000000000,
    -0.847048611,    -0.570000000,     0.000000000,
    -0.837083333,    -0.570000000,     0.000000000,
    -0.827118056,    -0.570000000,     0.000000000,
    -0.817152778,    -0.570000000,     0.000000000,
    -0.807187500,    -0.570000000,     0.000000000,
    -0.797222222,    -0.570000000,     0.000000000,
    -0.787256944,    -0.570000000,     0.000000000,
    -0.777291667,    -0.570000000,     0.000000000,
    -0.767326389,    -0.570000000,     0.000000000,
    -0.757361111,    -0.570000000,     0.000000000,
    -0.747395833,    -0.570000000,     0.000000000,
    -0.737430556,    -0.570000000,     0.000000000,
    -0.727465278,    -0.570000000,     0.000000000,
    -0.717500000,    -0.570000000,     0.000000000,
    -0.707534722,    -0.570000000,     0.000000000,
    -0.697569444,    -0.570000000,     0.000000000,
    -0.687604167,    -0.570000000,     0.000000000,
    -0.677638889,    -0.570000000,     0.000000000,
    -0.667673611,    -0.570000000,     0.000000000,
    -0.657708333,    -0.570000000,     0.000000000,
    -0.647743056,    -0.570000000,     0.000000000,
    -0.637777778,    -0.570000000,     0.000000000,
    -0.627812500,    -0.570000000,     0.000000000,
    -0.617847222,    -0.570000000,     0.000000000,
    -0.607881944,    -0.570000000,     0.000000000,
    -0.597916667,    -0.570000000,     0.000000000,
    -0.587951389,    -0.570000000,     0.000000000,
    -0.577986111,    -0.570000000,     0.000000000,
    -0.568020833,    -0.570000000,     0.000000000,
    -0.558055556,    -0.570000000,     0.000000000,
    -0.548090278,    -0.570000000,     0.000000000,
    -0.538125000,    -0.570000000,     0.000000000,
    -0.528159722,    -0.570000000,     0.000000000,
    -0.518194444,    -0.570000000,     0.000000000,
    -0.508229167,    -0.570000000,     0.000000000,
    -0.498263889,    -0.570000000,     0.000000000,
    -0.488298611,    -0.570000000,     0.000000000,
    -0.478333333,    -0.570000000,     0.000000000,
    -0.468368056,    -0.570000000,     0.000000000,
    -0.458402778,    -0.570000000,     0.000000000,
    -0.448437500,    -0.570000000,     0.000000000,
    -0.438472222,    -0.570000000,     0.000000000,
    -0.428506944,    -0.570000000,     0.000000000,
    -0.418541667,    -0.570000000,     0.000000000,
    -0.408576389,    -0.570000000,     0.000000000,
    -0.398611111,    -0.570000000,     0.000000000,
    -0.388645833,    -0.570000000,     0.000000000,
    -0.378680556,    -0.570000000,     0.000000000,
    -0.368715278,    -0.570000000,     0.000000000,
    -0.358750000,    -0.570000000,     0.000000000,
    -0.348784722,    -0.570000000,     0.000000000,
    -0.338819444,    -0.570000000,     0.000000000,
    -0.328854167,    -0.570000000,     0.000000000,
    -0.318888889,    -0.570000000,     0.000000000,
    -0.308923611,    -0.570000000,     0.000000000,
    -0.298958333,    -0.570000000,     0.000000000,
    -0.288993056,    -0.570000000,     0.000000000,
    -0.279027778,    -0.570000000,     0.000000000,
    -0.269062500,    -0.570000000,     0.000000000,
    -0.259097222,    -0.570000000,     0.000000000,
    -0.249131944,    -0.570000000,     0.000000000,
    -0.239166667,    -0.570000000,     0.000000000,
    -0.229201389,    -0.570000000,     0.000000000,
    -0.219236111,    -0.570000000,     0.000000000,
    -0.209270833,    -0.570000000,     0.000000000,
    -0.199305556,    -0.570000000,     0.000000000,
    -0.189340278,    -0.570000000,     0.000000000,
    -0.179375000,    -0.570000000,     0.000000000,
    -0.169409722,    -0.570000000,     0.000000000,
    -0.159444444,    -0.570000000,     0.000000000,
    -0.149479167,    -0.570000000,     0.000000000,
    -0.139513889,    -0.570000000,     0.000000000,
